Ano,UF,Município,Entidade Executora,Agricultura Familiar,Orgânico,Produto,Documento Despesa,Unidade Medida,Quantidade Comprada,Valor Unitário R$,Valor Total R$
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,03785,LITRO,4600,3.22,14812
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,000000362,LITRO,900,2.6,2340
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,03787,LITRO,4535,3.22,14602.7
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",000000014,GRAMA,1200,2,2400
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",03808,GRAMA,1000,2.65,2650
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Macarrão de trigo, com ou sem ovos, fresco/seco",0374203743,QUILO,1000,2.65,2650
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Milho para canjica/mugunzá,03808,GRAMA,1100,3.62,3982
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Milho para canjica/mugunzá,0374203743,QUILO,900,3.62,3258
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Ovo de galinha,03787,DUZIA,250,5.19,1297.5
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Ovo de galinha,03677,DUZIA,250,5.19,1297.5
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Ovo de galinha,0374203743,DUZIA,250,5.19,1297.5
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Ovo de galinha,03785,DUZIA,520,5.19,2698.8
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Ovo de galinha,03855,DUZIA,250,5.19,1297.5
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Peixe, em conserva",03808,GRAMA,2500,3.1,7750
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Peixe, em conserva",0374203743,GRAMA,2000,3.1,6200
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Polpa de frutas, diversos sabores, congelada",03785,QUILO,400,6.18,2472
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Polpa de frutas, diversos sabores, congelada",0374203743,GRAMA,500,6.18,3090
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Polpa de frutas, diversos sabores, congelada",03677,QUILO,300,6.18,1854
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Polpa de frutas, diversos sabores, congelada",03855,QUILO,300,6.18,1854
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Polpa de frutas, diversos sabores, congelada",03787,QUILO,300,6.18,1854
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Sal refinado/iodado,000000014,QUILO,80,1,80
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Sal refinado/iodado,03808,QUILO,200,1.38,276
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Sal refinado/iodado,0374203743,QUILO,200,1.38,276
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Suco concentrado, diversos sabores",0374203743,LITRO,860,5.92,5091.2
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Suco concentrado, diversos sabores",03808,LITRO,900,5.92,5328
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Suco integral/natural, diversos sabores",000000014,LITRO,1700,1.25,2125
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Tomate salada,03855,QUILO,60,4.06,243.6
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Tomate salada,03677,QUILO,60,4.06,243.6
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Tomate salada,03787,QUILO,60,4.06,243.6
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Tomate salada,0374203743,QUILO,60,4.06,243.6
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Tomate salada,03785,QUILO,90,4.06,365.4
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Óleo de soja,000000014,LITRO,600,4.5,2700
